marca,modelo,ano,color,tipo de combustible,puertas,transmision,motor,tipo de carroceria,fecha publicacion,kilometros,traccion,precio
peugeot,2008,2017,gris,nafta,4,manual,1.6,suv,60,89500,fwd,16132500
peugeot,2008,2017,blanco,nafta,4,manual,1.6,suv,180,69000,fwd,18600000
peugeot,2008,2017,blanco,nafta,4,manual,1.6,suv,365,66000,fwd,18000000
peugeot,2008,2017,blanco,nafta,4,manual,1.6,suv,14,85000,fwd,17900000
peugeot,2008,2017,blanco,nafta,4,manual,1.6,suv,90,103000,fwd,16500000
peugeot,2008,2017,rojo,nafta,4,manual,1.6,suv,120,103000,fwd,17327500
peugeot,2008,2017,rojo,nafta,4,manual,1.6,suv,6,90000,fwd,15500000
peugeot,2008,2017,gris,nafta,4,automatica,1.6,suv,9,120000,fwd,17925000
peugeot,2008,2017,blanco,nafta,4,manual,1.6,suv,24,74000,fwd,17000000
peugeot,2008,2017,marron,nafta,4,manual,1.6,suv,59,120000,fwd,16500000
peugeot,2008,2017,plateado,nafta,4,manual,1.6,suv,150,87000,fwd,17925000
peugeot,2008,2017,negro,nafta,4,manual,1.6,suv,240,87000,fwd,17327500
peugeot,2008,2017,blanco,nafta,4,manual,1.6,suv,22,67000,fwd,15000000
peugeot,2008,2017,blanco,nafta,4,manual,1.6,suv,28,108000,fwd,19120000
peugeot,2008,2017,plateado,nafta,4,manual,1.6,suv,27,45000,fwd,19717500
peugeot,2008,2017,negro,nafta,4,manual,1.6,suv,1,107000,fwd,18300000
peugeot,2008,2017,negro,nafta,4,manual,1.6,suv,11,90301,fwd,15500000
peugeot,2008,2017,plateado,nafta,4,automatica,1.6,suv,48,132000,fwd,17327500
peugeot,2008,2018,plateado,nafta,4,automatica,1.6,suv,1,92000,fwd,18989900
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,1,100000,fwd,17989900
peugeot,2008,2018,plateado,nafta,4,manual,1.6,suv,10,85000,fwd,17489900
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,45,61770,fwd,17900000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,90,80819,fwd,15900000
peugeot,2008,2018,blanco,nafta,4,automatica,1.6,suv,5,67800,fwd,19000000
peugeot,2008,2018,marron,nafta,4,manual,1.6,suv,12,106000,fwd,16700000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,39,55000,fwd,19000000
peugeot,2008,2018,blanco,nafta,4,automatica,1.6,suv,56,103900,fwd,18700000
peugeot,2008,2018,blanco,nafta,4,automatica,1.6,suv,2,135000,fwd,17990000
peugeot,2008,2018,marron,nafta,4,manual,1.6,suv,6,49500,fwd,20000000
peugeot,2008,2018,plateado,nafta,4,manual,1.6,suv,10,65300,fwd,21390500
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,50,55600,fwd,19120000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,11,87000,fwd,16900000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,12,85000,fwd,17925000
peugeot,2008,2018,marron,nafta,4,manual,1.6,suv,28,71000,fwd,18500000
peugeot,2008,2018,gris,nafta,4,automatica,1.6,suv,10,70000,fwd,18000000
peugeot,2008,2018,marron,nafta,4,manual,1.6,suv,11,49500,fwd,20800001
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,25,105500,fwd,17000000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,26,118852,fwd,18000000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,30,105000,fwd,17900000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,6,79000,fwd,18000000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,10,79000,fwd,18000000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,12,79000,fwd,18000000
peugeot,2008,2018,marron,nafta,4,manual,1.6,suv,90,112105,fwd,16200000
peugeot,2008,2018,morado,nafta,4,manual,1.6,suv,5,49000,fwd,20000000
peugeot,2008,2018,negro,nafta,4,manual,1.6,suv,90,114000,fwd,15800000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,120,56000,fwd,20912500
peugeot,2008,2018,marron,nafta,4,manual,1.6,suv,60,87000,fwd,17805500
peugeot,2008,2018,negro,nafta,4,manual,1.6,suv,14,68000,fwd,19500000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,52,99000,fwd,17900000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,34,101000,fwd,18900000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,6,73000,fwd,16730000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,51,43000,fwd,18000000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,90,100000,fwd,16900000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,60,57000,fwd,17900000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,5,62000,fwd,17200000
peugeot,2008,2018,plateado,nafta,4,automatica,1.6,suv,60,55000,fwd,18500000
peugeot,2008,2018,gris,nafta,4,automatica,1.6,suv,16,100000,fwd,18500000
peugeot,2008,2018,blanco,nafta,4,automatica,1.6,suv,35,50000,fwd,20500000
peugeot,2008,2018,marron,nafta,4,manual,1.6,suv,30,100906,fwd,17255000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,35,90000,fwd,15900000
peugeot,2008,2018,plateado,nafta,4,automatica,1.6,suv,49,115243,fwd,18200000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,120,90000,fwd,19717500
peugeot,2008,2018,plateado,nafta,4,manual,1.6,suv,6,90000,fwd,15900000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,60,70000,fwd,15800000
peugeot,2008,2018,morado,nafta,4,manual,1.6,suv,32,122000,fwd,20800000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,2,64500,fwd,18000000
peugeot,2008,2018,plateado,nafta,4,automatica,1.6,suv,53,115243,fwd,18200000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,56,110000,fwd,16700000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,90,85976,fwd,20472000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,60,120664,fwd,17442000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,120,127000,fwd,17327500
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,55,88306,fwd,18700000
peugeot,2008,2018,plateado,nafta,4,manual,1.6,suv,19,112000,fwd,18300000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,60,53000,fwd,18900000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,27,71100,fwd,17200000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,47,65000,fwd,17865250
peugeot,2008,2018,blanco,nafta,4,automatica,1.6,suv,52,90000,fwd,19900000
peugeot,2008,2018,gris,nafta,4,automatica,1.6,suv,18,111000,fwd,18900000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,58,72000,fwd,17800000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,60,56000,fwd,19800000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,2,112000,fwd,19120000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,3,57000,fwd,20500000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,60,62200,fwd,17500000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,60,61000,fwd,17000000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,60,79000,fwd,16132500
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,38,75000,fwd,18800000
peugeot,2008,2018,negro,nafta,4,manual,1.6,suv,60,76600,fwd,18500000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,240,89000,fwd,18500000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,60,60000,fwd,17500000
peugeot,2008,2018,morado,nafta,4,manual,1.6,suv,32,118000,fwd,19000000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,27,118000,fwd,16000000
peugeot,2008,2018,plateado,nafta,4,automatica,1.6,suv,26,125000,fwd,17925000
peugeot,2008,2018,plateado,nafta,4,manual,1.6,suv,300,100000,fwd,17000000
peugeot,2008,2018,negro,nafta,4,manual,1.6,suv,52,123000,fwd,18000000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,60,69000,fwd,18900000
peugeot,2008,2018,gris,nafta,4,automatica,1.6,suv,60,82000,fwd,18881000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,1,80819,fwd,18800000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,1,80819,fwd,18522500
peugeot,2008,2018,blanco,nafta,4,automatica,1.6,suv,60,94401,fwd,21200000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,330,80000,fwd,18700000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,21,71702,fwd,21500000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,120,90000,fwd,20400000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,38,96000,fwd,19500000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,90,89000,fwd,15900000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,2,73000,fwd,18000000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,90,87000,fwd,18500000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,24,94000,fwd,17925000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,49,72166,fwd,17587000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,11,80819,fwd,20900000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,1,80819,fwd,15415500
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,1,89000,fwd,15415500
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,5,69000,fwd,18761500
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,47,50000,fwd,18900000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,60,50000,fwd,19900000
peugeot,2008,2018,plateado,nafta,4,manual,1.6,suv,90,131229,fwd,15900000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,60,93000,fwd,19990000
peugeot,2008,2018,gris,nafta,4,automatica,1.6,suv,150,82000,fwd,19120000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,46,87000,fwd,17327500
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,90,68000,fwd,20912500
peugeot,2008,2018,marron,nafta,4,manual,1.6,suv,120,53000,fwd,17500000
peugeot,2008,2018,marron,nafta,4,automatica,1.6,suv,6,99000,fwd,19200000
peugeot,2008,2018,marron,nafta,4,manual,1.6,suv,7,107000,fwd,18000000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,60,81000,fwd,20500000
peugeot,2008,2018,plateado,nafta,4,manual,1.6,suv,38,97700,fwd,17900000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,240,93000,fwd,18500000
peugeot,2008,2018,negro,nafta/gnc,4,manual,1.6,suv,9,128000,fwd,16800000
peugeot,2008,2018,gris,nafta/gnc,4,manual,1.6,suv,34,95000,fwd,17800000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,150,93000,fwd,18283500
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,10,45000,fwd,19300000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,12,60000,fwd,19500000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,28,78500,fwd,17782000
peugeot,2008,2018,plateado,nafta,4,manual,1.6,suv,29,95000,fwd,18522500
peugeot,2008,2018,marron,nafta,4,automatica,1.6,suv,60,88000,fwd,17925000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,5,25800,fwd,18500000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,1,85900,fwd,17500000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,18,115000,fwd,18500000
peugeot,2008,2018,negro,nafta,4,manual,1.6,suv,26,104000,fwd,20000000
peugeot,2008,2018,blanco,nafta,4,automatica,1.6,suv,210,81200,fwd,19717500
peugeot,2008,2018,negro,nafta,4,manual,1.6,suv,49,83000,fwd,19000000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,52,120000,fwd,18000000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,3,63500,fwd,18150000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,14,61100,fwd,17600000
peugeot,2008,2018,gris,nafta,4,automatica,1.6,suv,21,89000,fwd,17700000
peugeot,2008,2018,gris,nafta,4,automatica,1.6,suv,59,91400,fwd,19956500
peugeot,2008,2018,plateado,nafta,4,manual,1.6,suv,30,85000,fwd,20315000
peugeot,2008,2018,marron,nafta,4,manual,1.6,suv,150,49250,fwd,17700000
peugeot,2008,2018,plateado,nafta,4,manual,1.6,suv,31,114000,fwd,17000000
peugeot,2008,2018,negro,nafta,4,automatica,1.6,suv,35,68000,fwd,19800000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,24,56000,fwd,19250000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,1,110000,fwd,18500000
peugeot,2008,2018,gris,nafta,4,automatica,1.6,suv,24,87000,fwd,16132500
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,5,54900,fwd,19900000
peugeot,2008,2018,plateado,nafta,4,automatica,1.6,suv,56,98000,fwd,17925000
peugeot,2008,2018,plateado,nafta,4,manual,1.6,suv,8,92000,fwd,17000000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,28,98000,fwd,18500000
peugeot,2008,2018,negro,nafta,4,manual,1.6,suv,90,46000,fwd,19717500
peugeot,2008,2018,blanco,nafta,4,automatica,1.6,suv,1,75000,fwd,20500000
peugeot,2008,2018,marron,nafta,4,manual,1.6,suv,5,93000,fwd,17000000
peugeot,2008,2018,blanco,nafta,4,automatica,1.6,suv,17,105000,fwd,18500000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,3,100000,fwd,18500000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,29,53000,fwd,19999999
peugeot,2008,2018,blanco,nafta,4,automatica,1.6,suv,29,103000,fwd,19120000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,27,87000,fwd,17327500
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,3,145000,fwd,17000000
peugeot,2008,2018,gris,nafta,4,manual,1.6,suv,53,75000,fwd,16000000
peugeot,2008,2018,blanco,nafta,4,automatica,1.6,suv,17,70000,fwd,18000000
peugeot,2008,2018,blanco,nafta,4,manual,1.6,suv,24,111000,fwd,18522500
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,24,62800,fwd,19000000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,31,63000,fwd,19000000
peugeot,2008,2019,plateado,nafta,4,manual,1.6,suv,120,114685,fwd,18500000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,26,80000,fwd,18500000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,30,38000,fwd,18000000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,150,109628,fwd,19900000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,13,68000,fwd,18000000
peugeot,2008,2019,plateado,nafta,4,manual,1.6,suv,51,62300,fwd,18990000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,5,63000,fwd,18900000
peugeot,2008,2019,plateado,nafta,4,manual,1.6,suv,11,126000,fwd,17900000
peugeot,2008,2019,marron,nafta,4,manual,1.6,suv,90,40700,fwd,19990000
peugeot,2008,2019,marron,nafta,4,manual,1.6,suv,2,82000,fwd,18000000
peugeot,2008,2019,blanco,nafta,4,automatica,1.6,suv,5,76000,fwd,18900000
peugeot,2008,2019,rojo,nafta,4,manual,1.6,suv,24,71000,fwd,17900000
peugeot,2008,2019,plateado,nafta,4,manual,1.6,suv,27,97000,fwd,17327500
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,60,70000,fwd,17500000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,35,61230,fwd,18000000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,20,61000,fwd,17208000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,47,65000,fwd,20912500
peugeot,2008,2019,blanco,nafta,4,automatica,1.6,suv,240,120000,fwd,18000000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,60,43500,fwd,19000000
peugeot,2008,2019,marron,nafta,4,manual,1.6,suv,6,114000,fwd,19900000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,13,100000,fwd,17900000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,20,65000,fwd,20500000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,13,93000,fwd,19120000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,13,79665,fwd,21510000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,54,67900,fwd,17950000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,90,47000,fwd,19500000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,150,97000,fwd,17088500
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,1,19000,fwd,23000000
peugeot,2008,2019,rojo,nafta,4,manual,1.6,suv,34,73000,fwd,23232323
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,9,47000,fwd,18499999
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,60,71177,fwd,17925000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,17,77000,fwd,19979900
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,180,90000,fwd,20000000
peugeot,2008,2019,plateado,nafta,4,manual,1.6,suv,12,80000,fwd,17899000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,60,97000,fwd,19500000
peugeot,2008,2019,plateado,nafta,4,manual,1.6,suv,19,62000,fwd,16500000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,60,71337,fwd,24000000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,60,23000,fwd,21500000
peugeot,2008,2019,plateado,nafta,4,manual,1.6,suv,90,56000,fwd,18522500
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,55,76000,fwd,17600000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,180,87000,fwd,19000000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,6,103000,fwd,20315000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,60,29298,fwd,20000000
peugeot,2008,2019,marron,nafta,4,manual,1.6,suv,150,60000,fwd,19750000
peugeot,2008,2019,rojo,nafta,4,manual,1.6,suv,55,100000,fwd,19950000
peugeot,2008,2019,gris,nafta,4,automatica,1.6,suv,18,77000,fwd,22000000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,5,78000,fwd,18522500
peugeot,2008,2019,marron,nafta,4,manual,1.6,suv,13,80000,fwd,19717500
peugeot,2008,2019,gris,nafta,4,automatica,1.6,suv,38,87297,fwd,20000000
peugeot,2008,2019,rojo,nafta,4,manual,1.6,suv,11,61300,fwd,20900000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,41,66000,fwd,19300000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,52,80000,fwd,20912500
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,15,25000,fwd,22000000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,60,64000,fwd,18900000
peugeot,2008,2019,marron,nafta,4,manual,1.6,suv,21,87000,fwd,22346000
peugeot,2008,2019,rojo,nafta,4,manual,1.6,suv,5,33800,fwd,22585500
peugeot,2008,2019,marron,nafta,4,manual,1.6,suv,5,68000,fwd,19500000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,60,66391,fwd,18777500
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,3,63900,fwd,22200000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,23,72000,fwd,20300000
peugeot,2008,2019,marron,nafta,4,manual,1.6,suv,53,110000,fwd,19500000
peugeot,2008,2019,marron,nafta,4,automatica,1.6,suv,60,61000,fwd,21000000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,3,66100,fwd,19500000
peugeot,2008,2019,gris,nafta,4,automatica,1.6,suv,20,41200,fwd,23500000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,45,51000,fwd,19800000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,38,93000,fwd,20338900
peugeot,2008,2019,rojo,nafta,4,automatica,1.6,suv,25,28500,fwd,20500000
peugeot,2008,2019,negro,nafta,4,manual,1.6,suv,180,120000,fwd,18000000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,180,129000,fwd,18000000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,150,18000,fwd,23800000
peugeot,2008,2019,plateado,nafta,4,manual,1.6,suv,210,73000,fwd,21510000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,365,98000,fwd,20076000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,90,91000,fwd,21900000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,1,70000,fwd,20315000
peugeot,2008,2019,rojo,nafta,4,automatica,1.6,suv,6,80000,fwd,22705000
peugeot,2008,2019,plateado,nafta,4,manual,1.6,suv,60,62100,fwd,19700000
peugeot,2008,2019,plateado,nafta,4,automatica,1.6,suv,20,65160,fwd,18521305
peugeot,2008,2019,gris,nafta,4,automatica,1.6,suv,11,40000,fwd,21000000
peugeot,2008,2019,blanco,nafta,4,automatica,1.6,suv,30,54585,fwd,19000000
peugeot,2008,2019,plateado,nafta,4,manual,1.6,suv,90,104000,fwd,17900000
peugeot,2008,2019,rojo,nafta,4,manual,1.6,suv,34,58632,fwd,21010500
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,60,45000,fwd,17200000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,90,60000,fwd,19000500
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,365,37500,fwd,16900000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,7,77000,fwd,19500000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,7,70000,fwd,19900000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,12,86000,fwd,18500000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,14,52000,fwd,20500000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,24,100000,fwd,19500000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,330,117000,fwd,20912500
peugeot,2008,2019,plateado,nafta,4,automatica,1.6,suv,10,115000,fwd,18044500
peugeot,2008,2019,rojo,nafta,4,manual,1.6,suv,17,104800,fwd,19120000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,22,77000,fwd,17300000
peugeot,2008,2019,gris,nafta,4,automatica,1.6,suv,6,83000,fwd,19000500
peugeot,2008,2019,plateado,nafta,4,manual,1.6,suv,60,114000,fwd,17000000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,330,68000,fwd,18522500
peugeot,2008,2019,plateado,nafta,4,manual,1.6,suv,6,47000,fwd,22000000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,6,80000,fwd,16730000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,59,71337,fwd,19000000
peugeot,2008,2019,rojo,nafta,4,manual,1.6,suv,60,70000,fwd,22705000
peugeot,2008,2019,rojo,nafta,4,manual,1.6,suv,17,94000,fwd,19000000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,8,88000,fwd,21000000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,27,53000,fwd,19000000
peugeot,2008,2019,marron,nafta,4,manual,1.6,suv,60,65000,fwd,20000000
peugeot,2008,2019,gris,nafta,4,automatica,1.6,suv,11,43000,fwd,18800000
peugeot,2008,2019,plateado,nafta,4,manual,1.6,suv,180,85000,fwd,19500000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,14,92000,fwd,22000000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,13,89000,fwd,17500000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,13,130000,fwd,18500000
peugeot,2008,2019,blanco,nafta,4,manual,1.6,suv,16,77000,fwd,17300000
peugeot,2008,2019,gris,nafta,4,manual,1.6,suv,18,48000,fwd,19717500
peugeot,2008,2020,blanco,nafta,4,manual,1.6,suv,60,73000,fwd,21271000
peugeot,2008,2020,plateado,nafta,4,manual,1.6,suv,3,30900,fwd,24000000
peugeot,2008,2020,marron,nafta/gnc,4,manual,1.6,suv,3,78500,fwd,20900000
peugeot,2008,2020,blanco,nafta,4,manual,1.6,suv,7,70000,fwd,17327500
peugeot,2008,2020,gris,nafta,4,automatica,1.6,suv,20,115000,fwd,19717500
peugeot,2008,2020,marron,nafta/gnc,4,manual,1.6,suv,24,78500,fwd,20900000
peugeot,2008,2020,blanco,nafta,4,automatica,1.6,suv,240,103000,fwd,22900000
peugeot,2008,2020,blanco,nafta,4,automatica,1.6,suv,6,42000,fwd,22900000
peugeot,2008,2020,blanco,nafta,4,automatica,1.6,suv,10,61000,fwd,21000000
peugeot,2008,2020,gris,nafta,4,automatica,1.6,suv,60,48559,fwd,22900000
peugeot,2008,2020,blanco,nafta,4,manual,1.6,suv,23,75000,fwd,19500000
peugeot,2008,2020,blanco,nafta,4,manual,1.6,suv,52,47000,fwd,22107500
peugeot,2008,2020,plateado,nafta,4,automatica,1.6,suv,15,42900,fwd,23661000
peugeot,2008,2020,morado,nafta,4,manual,1.6,suv,39,44000,fwd,21749000
peugeot,2008,2020,blanco,nafta,4,manual,1.6,suv,5,44697,fwd,24400000
peugeot,2008,2020,blanco,nafta,4,automatica,1.6,suv,13,62000,fwd,22900000
peugeot,2008,2020,marron,nafta,4,manual,1.6,suv,19,38000,fwd,18522500
peugeot,2008,2020,blanco,nafta,4,manual,1.6,suv,59,85000,fwd,22900000
peugeot,2008,2020,gris,nafta,4,manual,1.6,suv,60,47000,fwd,22600000
peugeot,2008,2020,blanco,nafta,4,manual,1.6,suv,210,58000,fwd,17925000
peugeot,2008,2020,blanco,nafta,4,automatica,1.6,suv,14,58000,fwd,22490000
peugeot,2008,2020,blanco,nafta,4,automatica,1.6,suv,27,57000,fwd,23500000
peugeot,2008,2020,blanco,nafta,4,automatica,1.6,suv,31,95000,fwd,18000000
peugeot,2008,2020,blanco,nafta,4,automatica,1.6,suv,31,48000,fwd,22800000
peugeot,2008,2020,blanco,nafta,4,automatica,1.6,suv,21,83000,fwd,23285000
peugeot,2008,2020,blanco,nafta,4,manual,1.6,suv,60,40000,fwd,23000000
peugeot,2008,2020,gris,nafta,4,manual,1.6,suv,13,28050,fwd,22196400
peugeot,2008,2020,gris,nafta,4,manual,1.6,suv,29,40000,fwd,21988000
peugeot,2008,2020,plateado,nafta,4,automatica,1.6,suv,45,78000,fwd,21500000
peugeot,2008,2020,blanco,nafta,4,manual,1.6,suv,120,43000,fwd,22100000
peugeot,2008,2020,blanco,nafta,4,manual,1.6,suv,120,43000,fwd,22100000
peugeot,2008,2020,blanco,nafta,4,manual,1.6,suv,54,45000,fwd,24000000
peugeot,2008,2020,rojo,nafta,4,manual,1.6,suv,210,57520,fwd,22330000
peugeot,2008,2020,gris,nafta,4,manual,1.6,suv,18,99715,fwd,20960000
peugeot,2008,2020,gris,nafta,4,manual,1.6,suv,12,45000,fwd,22499900
peugeot,2008,2020,negro,nafta,4,manual,1.6,suv,24,99900,fwd,22588000
peugeot,2008,2020,rojo,nafta,4,manual,1.6,suv,60,54045,fwd,22276800
