Marca,Modelo,Año,Versión,Color,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Combustible,Modelo_normalizado
Volkswagen,Gol,2019,1.6 Trendline 5 P,,5,Manual,1.6,Compacto,100.000 km,16500000,Nafta,Gol
Volkswagen,Saveiro,2013,1.6 Ce Pack Elect.+ Llantas Acero,,2,Manual,1.6,Pick-Up,159.000 km,9800,Nafta,Saveiro
Volkswagen,Vento,2023,2.0 Tsi 350 Gli Dsg,Gris,4,Automática,2.0,Sedán,15.500 km,40000,Nafta,Vento
Volkswagen,Up,2014,1.0 High Up! 75cv,Dorado,4,Manual,1.0,Compacto,81.000 km,11000,Nafta,Up
Volkswagen,Vento,2019,1.4 Comfortline 150cv At,,4,Automática,1.4,Sedán,125.000 km,19750,Nafta,Vento
Volkswagen,Gol,2015,Trend 1.6 Pack I 101cv,,5,Manual,1.6,Compacto,92.000 km,14200000,Nafta,Gol
Volkswagen,Amarok,2018,3.0 V6 Cd,Gris,4,Automática,3.0,Pick-Up,96.000 km,31500,Diésel,Amarok
Volkswagen,Bora,2013,2.0 Trendline 115cv,Gris,4,Manual,2.0,Sedán,131.000 km,10800,Nafta,Bora
Volkswagen,Saveiro,2018,1.6 Cross Gp Cd 110cv Pack High,,2,Manual,1.6,Pick-Up,96.000 km,20800000,Nafta,Saveiro
Volkswagen,Gol,2010,1.6 I Power 701,Verde,5,Manual,1.6,Compacto,131.000 km,7000,Nafta,Gol
Volkswagen,Fox,2010,1.6 Comfortline,Gris,5,Manual,1.6,Compacto,240.000 km,9000000,Nafta,Fox
Volkswagen,Amarok,2021,3.0 V6 Cd Comfortline,Plateado,4,Automática,3.0,Pick-Up,73.500 km,37000,Diésel,Amarok
Volkswagen,Vento,2014,2.0 Advance I 110cv,Negro,4,Manual,2.0,Sedán,160.000 km,12500,Diésel,Vento
Volkswagen,Golf,2015,1.4 Highline Tsi Dsg,Azul,5,Automática,1.4,Compacto,156.000 km,17000,Nafta,Golf
Volkswagen,Tiguan,2020,250tsi Dsg - Nueva - Service Oficial,,5,Automática,1.4,SUV,50.000 km,31900,Nafta,Tiguan
Volkswagen,Amarok,2023,3.0 V6 Cd Highline,Gris,4,Automática,3.0,Pick-Up,54.000 km,50000000,Diésel,Amarok
Volkswagen,Fox,2015,1.6 Comfortline Pack Saf,Gris,5,Manual,1.6,Compacto,93.500 km,11999,Nafta,Fox
Volkswagen,Nivus,2024,2024 1.0 Tsi 200 Comfort Highline 170tsi At,Plateado,5,Automática,1.0,SUV,1.111 km,31100000,Nafta,Nivus
Volkswagen,Polo,2024,2024 1.6 Msi Comfortli Highline Track 170tsi,Rojo,5,Manual,1.6,Compacto,1.111 km,27100000,Nafta,Polo
Volkswagen,T-Cross,2024,1.0 200 Tsi Comfort Highline Aut 170tsi,,5,Automática,1.0,SUV,1.111 km,30110000,Nafta,T-cross
Volkswagen,T-Cross,2024,2024 At Comfortline Highline 200tsi 170ts,,5,Automática,1.6,SUV,11.111 km,32000000,Nafta,T-cross
Volkswagen,Virtus,2024,No disponible,Gris,4,Automática,1.0,Sedán,1.111 km,32300000,Nafta,Virtus
Volkswagen,T-Cross,2024,2024 1.0 170 Tsi Mt Comfortline Highline,Negro,5,Manual,1.0,SUV,1.111 km,30100000,Nafta,T-cross
Volkswagen,Nivus,2024,Highline,,5,Automática,1.0,SUV,1.111 km,31800000,Nafta,Nivus
Volkswagen,T-Cross,2023,Trendline Comfortline Highline 200tsi At,,5,Automática,1.0,SUV,1.111 km,31100000,Nafta,T-cross
Volkswagen,Suran,2018,Cross 1.6 Highline 2018,Negro,5,Manual,1.6,Compacto,87.900 km,18500000,Nafta,Suran
Volkswagen,Amarok,2018,3.0 V6 Extreme,,4,Automática,3.0,Pick-Up,43.000 km,43000,Diésel,Amarok
Volkswagen,Suran,2014,1.6 Highline Msi 110cv,Negro,5,Manual,1.6,Monovolumen,110.000 km,13000000,Nafta,Suran
Volkswagen,Bora,2010,1.8 Highline T 180cv Cuero,Negro,4,Manual,1.8,Sedán,78.000 km,15000,Nafta,Bora
Volkswagen,Gol,2018,Trend 1.6 Trendline 101cv,Negro,5,Manual,1.6,Compacto,140.000 km,13950000,Nafta,Gol
Volkswagen,Suran,2019,1.6 Trendline,Gris,5,Manual,1.6,Monovolumen,108.500 km,13800,Nafta,Suran
Volkswagen,Amarok,2021,3.0 V6 Extreme,Azul,4,Automática,3.0,Pick-Up,110.000 km,38900,Diésel,Amarok
Volkswagen,Amarok,2015,2.0 Cd Tdi 4x4 Highline Pack At C34,,4,Automática,2.0,Pick-Up,180.000 km,26900000,Diésel,Amarok
Volkswagen,Tiguan,2020,Allspace 1.4 Tsi Trendline 150cv Dsg,Azul,5,Automática,1.4,SUV,29.000 km,32999,Nafta,Tiguan
Volkswagen,Gol,2015,Trend 1.6 Trendline 101cv,Gris,5,Manual,1.6,Compacto,102.000 km,12750000,Nafta,Gol
Volkswagen,Suran,2013,1.6 Comfortline 101cv Ab,Negro,5,Manual,1.6,Monovolumen,132.000 km,10600,Nafta,Suran
Volkswagen,Amarok,2013,2.0 Cd Tdi 140cv 4x2 Startline,Gris,2,Manual,2.0,Pick-Up,236.000 km,17500,Diésel,Amarok
Volkswagen,Golf,2015,1.4 Comfortline Tsi Dsg,,5,Automática,1.4,Compacto,75.000 km,19200,Nafta,Golf
Volkswagen,Suran,2015,1.6 Highline Msi 110cv,Negro,5,Manual,1.6,Monovolumen,159.000 km,14900000,Nafta,Suran
Volkswagen,Saveiro,2015,1.6 Gp Cd 101cv Pack High,Gris,2,Manual,1.6,Pick-Up,110.000 km,15400000,Nafta,Saveiro
Volkswagen,Gol,2017,Trend 1.6 Comfortline 101cv,,5,Manual,1.6,Compacto,70.000 km,14800000,Nafta,Gol
Volkswagen,Golf,2015,1.4 Comfortline Tsi Dsg,,5,Automática,1.4,Compacto,78.300 km,17800000,Nafta,Golf
Volkswagen,Polo,2019,1.6 Msi Trendline,Gris,5,Manual,1.6,Compacto,62.000 km,19500000,Nafta,Polo
Volkswagen,Amarok,2024,3.0 V6 Cd Comfortline /// 2024 - 0km,,4,Automática,3.0,Pick-Up,1.000 km,45000,Diésel,Amarok
Volkswagen,Golf,2016,1.4 Highline Tsi Dsg,Azul,5,Automática,1.4,Compacto,97.000 km,20500,Nafta,Golf
Volkswagen,T-Cross,2021,1.6 Comfortline At,Marrón,5,Automática,1.6,SUV,91.000 km,27500000,Nafta,T-cross
Volkswagen,Amarok,2021,2.0 Cd Tdi 140cv Trendline,Azul,4,Manual,2.0,Pick-Up,52.000 km,28000,Diésel,Amarok
Volkswagen,Suran,2016,1.6 Highline Msi 110cv,,5,Manual,1.6,Monovolumen,132.000 km,17900000,Nafta,Suran
Volkswagen,Suran,2011,1.6 Trendline 11b,,5,Manual,1.6,Monovolumen,118.000 km,9400,Nafta,Suran
Volkswagen,Amarok,2013,2.0 Cd Tdi 180cv 4x2 Trendline B33,Plateado,4,Manual,2.0,Pick-Up,155.000 km,17500,Diésel,Amarok
Volkswagen,Suran,2012,1.6 Imotion Highline 11c,Gris,5,Automática,1.6,Monovolumen,111.632 km,13500000,Nafta,Suran
Volkswagen,Amarok,2012,2.0 Cd Tdi 180cv 4x4 Trendline B34,Negro,4,Manual,2.0,Pick-Up,198.500 km,18500,Diésel,Amarok
Volkswagen,Voyage,2013,1.6 Comfortline 101cv Abcp Abs,Plateado,4,Manual,1.6,Sedán,65.300 km,11000,Nafta,Voyage
Volkswagen,Amarok,2022,3.0 V6 Extreme Black Style,Negro,4,Automática,3.0,Pick-Up,72.600 km,43500,Diésel,Amarok
Volkswagen,Polo,2018,1.6 Msi Trendline,Plateado,5,Manual,1.6,Compacto,131.200 km,16900000,Nafta,Polo
Volkswagen,Suran,2014,1.6 Imotion Highline,Gris,5,Automática,1.6,Monovolumen,83.000 km,11500,Nafta,Suran
Volkswagen,Gol,2016,Trend 1.6 Trendline 101cv,,5,Manual,1.6,Compacto,205.000 km,13900000,Nafta/GNC,Gol
Volkswagen,Tiguan,2018,Allspace 2.0 Tsi Highline Dsg,Azul,5,Automática,2.0,SUV,54.000 km,36500,Nafta,Tiguan
Volkswagen,Amarok,2015,2.0 Cd Tdi 180cv 4x2 Highline C33,Gris,4,Manual,2.0,Pick-Up,130.000 km,26550000,Diésel,Amarok
Volkswagen,Up,2017,1.0 High Up! 75cv 5 P,Plateado,4,Manual,1.0,Compacto,82.000 km,12700,Nafta,Up
Volkswagen,Fox,2011,1.6 Trendline,Rojo,5,Manual,1.6,Compacto,108.000 km,10600,Nafta,Fox
Volkswagen,Amarok,2015,2.0 Cd Tdi 4x4 Highline Pack C34,,4,Manual,2.0,Pick-Up,176.500 km,26500,Diésel,Amarok
Volkswagen,Polo,2019,1.6 Msi Trendline,,5,Manual,1.6,Compacto,130.202 km,19000000,Nafta,Polo
Volkswagen,Polo,2019,1.6 Msi Trendline,,5,Manual,1.6,Compacto,130.200 km,19000000,Nafta,Polo
Volkswagen,Suran,2008,1.6 I Highline 80d,Plateado,5,Manual,1.6,Monovolumen,145.000 km,8800,Nafta,Suran
Volkswagen,Amarok,2021,3.0 V6 Extreme Black Style,Negro,4,Automática,3.0,Pick-Up,43.000 km,45000,Diésel,Amarok
Volkswagen,Golf,2013,2.0 Vi Gti Nav Tsi 211cv Dsg,Rojo,5,Automática,2.0,Compacto,102.000 km,26900,Nafta,Golf
Volkswagen,Amarok,2022,3.0 V6 Cd Highline,,4,Automática,3.0,Pick-Up,94.000 km,40000,Diésel,Amarok
Volkswagen,Amarok,2024,2.0 Cd Tdi 180cv 4x2 Highline Pack At,Gris,4,Automática,2.0,Pick-Up,14.000 km,37400,Diésel,Amarok
Volkswagen,Suran,2017,1.6 Highline Msi 110cv,,5,Manual,1.6,Monovolumen,85.000 km,13500,Nafta,Suran
Volkswagen,Fox,2016,1.6 Comfortline,Dorado,5,Manual,1.6,Compacto,123.000 km,10900,Nafta,Fox
Volkswagen,Gol,2019,Trend 1.6 Comfortline 101cv,Gris,5,Manual,1.6,Compacto,52.800 km,14500,Nafta,Gol
Volkswagen,Up,2016,1.0 High Up! 75cv 5 P,,4,Manual,1.0,Compacto,100.000 km,13500,Nafta,Up
Volkswagen,Amarok,2013,2.0 Cd Tdi 4x4 Highline Pack At C34,,4,Automática,2.0,Pick-Up,136.000 km,23500,Diésel,Amarok
Volkswagen,Tiguan,2020,Allspace 1.4 Tsi Trendline 150cv Dsg,,5,Automática,1.4,SUV,79.000 km,31500,Nafta,Tiguan
Volkswagen,Gol,2012,Country 1.4 Power (aa+dh) 83cv,,5,Manual,1.4,Rural,125.000 km,9800000,Nafta/GNC,Gol
Volkswagen,Voyage,2017,2017 - Kangoo 2012,Gris,5,Manual,1.6,Sedán,109.000 km,13500000,Nafta/GNC,Voyage
Volkswagen,Amarok,2010,No disponible,Azul,4,Manual,2.0,Pick-Up,350.000 km,16800,Diésel,Amarok
Volkswagen,Suran,2015,No disponible,Plateado,5,Manual,1.6,Monovolumen,120.000 km,12000,Nafta,Suran
Volkswagen,Tiguan,2011,No disponible,Gris,5,Automática,2.0,SUV,280.000 km,13000,Diésel,Tiguan
Volkswagen,Suran,2019,2019 1.6 Highline Msi 110cv,,5,Manual,1.6,Monovolumen,134.000 km,17000000,Nafta,Suran
Volkswagen,Polo,2024,Msi 2025,,5,Manual,1.6,Compacto,1.111 km,28800000,Nafta,Polo
Volkswagen,Vento,2017,2017 1.4 Highline 150cv At,,4,Automática,1.4,Sedán,69.000 km,26000000,Nafta,Vento
Volkswagen,Bora,2010,2.0 2010 Al Dia Listo Para Transferir,Gris,4,Manual,2.0,Sedán,250.000 km,6800,Nafta,Bora
Volkswagen,Gol,2012,Trend 1.6 101cv,,5,Manual,1.6,Compacto,158.000 km,8300,Nafta,Gol
Volkswagen,Suran,2017,1.6 Highline Msi 110cv,Azul,5,Manual,1.6,Monovolumen,110.000 km,16900000,Nafta,Suran
Volkswagen,Vento,2019,1.4 Comfortline 150cv At 2019 - 93.000 Kms,,4,Automática,1.4,Sedán,93.000 km,25990000,Nafta,Vento
Volkswagen,Up,2017,1.0 Move Up! 75cv,,4,Manual,1.0,Compacto,176.276 km,11500000,Nafta,Up
Volkswagen,Polo,2020,1.6 Msi Highline At,Plateado,5,Automática,1.6,Compacto,62.000 km,20500,Nafta,Polo
Volkswagen,Amarok,2020,2.0 Cd Tdi 180cv Comfortline At,Beige,4,Automática,2.0,Pick-Up,82.000 km,27500,Diésel,Amarok
Volkswagen,Bora,2011,2.0 Trendline 115cv,Plateado,4,Manual,2.0,Sedán,144.000 km,10000,Nafta,Bora
Volkswagen,Gol,2016,Trend 1.6,Azul,5,Manual,1.6,Compacto,185.809 km,13900000,Nafta,Gol
Volkswagen,Amarok,2021,2.0 Tdi 4x2 Highline Pack At /// 2021,Gris,4,Automática,2.0,Pick-Up,68.000 km,33000,Diésel,Amarok
Volkswagen,Up,2016,1.0 Move Up! 75cv,Rojo,4,Manual,1.0,Compacto,143.506 km,12900000,Nafta,Up
Volkswagen,Amarok,2016,2.0 Cd Tdi 140cv 4x2 Startline,,4,Manual,2.0,Pick-Up,157.000 km,21000,Diésel,Amarok
Volkswagen,Amarok,2018,2.0 Cd Tdi 180cv 4x4 Highline Pack At,Gris,4,Automática,2.0,Pick-Up,144.000 km,29000,Diésel,Amarok
Volkswagen,Gol,2021,Trend 1.6 Trendline 101cv,Gris,5,Manual,1.6,Compacto,62.660 km,18000000,Nafta,Gol
Volkswagen,Gol,2010,1.6 I Power 701,Gris,5,Manual,1.6,Compacto,151.000 km,7500,Nafta,Gol
Volkswagen,Amarok,2021,3.0 V6 Cd Highline,Gris,4,Automática,3.0,Pick-Up,57.000 km,46490000,Diésel,Amarok
Volkswagen,Amarok,2011,2.0 Cd Tdi 163cv 4x4 Highline 1h0,Negro,4,Manual,2.0,Pick-Up,180.000 km,23000000,Diésel,Amarok
Volkswagen,Bora,2010,2.0 Trendline 115cv,Gris,4,Manual,2.0,Sedán,227.000 km,9000,Nafta,Bora
Volkswagen,Suran,2013,1.6 Highline 101cv 11c,Dorado,5,Manual,1.6,Monovolumen,100.000 km,12500000,Nafta,Suran
Volkswagen,Up,2016,1.0 Move Up! 75cv,Plateado,4,Manual,1.0,Compacto,98.450 km,11500,Nafta,Up
Volkswagen,Taos,2024,1.4 250 Tsi Highline Tiptronic,Gris,5,Automática,1.4,SUV,30.000 km,43500000,Nafta,Taos
Volkswagen,Suran,2016,1.6 Comfortline 101cv,Dorado,5,Manual,1.6,Monovolumen,117.000 km,14500000,Nafta,Suran
Volkswagen,Golf,2016,1.4 Highline Tsi Dsg,,5,Automática,1.4,Compacto,138.000 km,23000,Nafta,Golf
Volkswagen,Amarok,2021,3.0 V6 Extreme Black Style,Negro,4,Automática,3.0,Pick-Up,100.000 km,41500,Diésel,Amarok
Volkswagen,Suran,2014,1.6 Imotion Highline,,5,Automática,1.6,Monovolumen,119.000 km,6900,Nafta,Suran
Volkswagen,Amarok,2013,2.0 Cd Tdi 4x4 Highline Pack At C34,Azul,4,Automática,2.0,Pick-Up,286.000 km,22500000,Diésel,Amarok
Volkswagen,Amarok,2018,3.0 V6 Extreme,Gris,4,Automática,3.0,Pick-Up,82.000 km,39000,Diésel,Amarok
Volkswagen,Suran,2015,1.6 Highline 101cv,Dorado,5,Manual,1.6,Monovolumen,127.000 km,12500,Nafta,Suran
Volkswagen,Gol,2014,Trend 1.6 Pack I 101cv,,5,Manual,1.6,Compacto,121.000 km,12900000,Nafta,Gol
Volkswagen,Up,2019,1.0 High Up! 75cv 5 P,,4,Manual,1.0,Compacto,55.000 km,14500,Nafta,Up
Volkswagen,Vento,2018,1.4 Highline 150cv At,,4,Automática,1.4,Sedán,91.800 km,21500,Nafta,Vento
Volkswagen,Taos,2021,1.4 250 Tsi Highline,Gris,5,Automática,1.4,SUV,47.000 km,32000,Nafta,Taos
Volkswagen,Gol,2015,Trend 1.6 Trendline 101cv,Rojo,5,Manual,1.6,Compacto,100.000 km,12900000,Nafta,Gol
Volkswagen,Amarok,2012,2.0 Cd Tdi Urgente Escucho Ofertas,Plateado,4,Manual,2.0,Pick-Up,140.000 km,17900,Diésel,Amarok
Volkswagen,Polo,2024,1.6 Msi Comfortline,Rojo,5,Manual,1.6,Compacto,37.000 km,23500000,Nafta,Polo
Volkswagen,Amarok,2017,2.0 Cd Tdi 180cv 4x4 Dark Label At,Negro,4,Automática,2.0,Pick-Up,132.000 km,28000,Diésel,Amarok
Volkswagen,Gol,2021,Trend 1.6 Trendline 101cv,Gris,5,Manual,1.6,Compacto,62.660 km,18000000,Nafta,Gol
Volkswagen,Polo,2018,No disponible,Gris,5,Manual,1.6,Sedán,123.000 km,15500,Nafta,Polo
Volkswagen,Suran,2015,1.6 Comfortline 101cv,Plateado,5,Manual,1.6,Monovolumen,83.000 km,15250000,Nafta,Suran
Volkswagen,Tiguan,2018,Allspace 2.0 Tsi Comfortline Dsg,,5,Automática,2.0,SUV,95.000 km,30900,Nafta,Tiguan
Volkswagen,Nivus,2024,1.0 Tsi 200 Highline,Gris,5,Automática,1.0,SUV,2.500 km,32000000,Nafta,Nivus
Volkswagen,Vento,2008,2.5 Luxury Wood 170cv,Azul,4,Manual,2.5,Sedán,109.000 km,12000,Nafta,Vento
Volkswagen,Golf,2017,2.0 Gti Tsi,Gris,5,Automática,2.0,Compacto,100.000 km,30700,Nafta,Golf
Volkswagen,Vento,2008,2.5 Luxury Wood 170cv,Azul,4,Manual,2.5,Sedán,109.000 km,12000,Nafta,Vento
Volkswagen,Golf,2017,2.0 Gti Tsi,Gris,5,Automática,2.0,Compacto,100.000 km,30700,Nafta,Golf
Volkswagen,Vento,2023,2.0 Tsi 350 Gli Dsg,Gris,4,Automática,2.0,Sedán,9.900 km,40800,Nafta,Vento
Volkswagen,Fox,2012,1.6 Comfortline Pack,Verde,3,Manual,1.6,Compacto,115.000 km,8700,Nafta,Fox
Volkswagen,Golf,2012,2.0 Vi Gti Nav Tsi 211cv Dsg,Plateado,5,Automática,2.0,Compacto,122.000 km,21800,Nafta,Golf
Volkswagen,Suran,2017,1.6 Highline Msi 110cv,Plateado,5,Manual,1.6,Monovolumen,81.000 km,15500,Nafta,Suran
Volkswagen,Taos,2022,1.4 250 Tsi Comfortline,,5,Automática,1.4,SUV,53.000 km,27999,Nafta,Taos
Volkswagen,Gol,2018,Trend 1.6 Comfortline 101cv,Gris,5,Manual,1.6,Compacto,66.000 km,14000,Nafta,Gol
Volkswagen,Polo,2018,1.6 Msi Trendline At,,5,Automática,1.6,Compacto,85.000 km,15500,Nafta,Polo
Volkswagen,Golf,2016,1.4 Comfortline Tsi Dsg,Gris,5,Automática,1.4,Compacto,98.000 km,18000,Nafta,Golf
Volkswagen,Amarok,2016,2.0 Cd Tdi 4x2 Trendline + Rp Sensor,,4,Manual,2.0,Pick-Up,134.500 km,20000,Diésel,Amarok
Volkswagen,Taos,2024,1.4 250 Tsi Highline Tiptronic,Negro,5,Automática,1.4,SUV,22.000 km,40500000,Nafta,Taos
Volkswagen,T-Cross,2020,1.6 Trendlinde Mt,,5,Manual,1.6,SUV,56.000 km,26500000,Nafta,T-cross
Volkswagen,Amarok,2024,3.0 V6 Cd Comfortline /// 2024 - 0km,Gris,4,Automática,3.0,Pick-Up,1.000 km,42000,Diésel,Amarok
Volkswagen,Gol,2011,Trend 1.6 Pack Iii 101cv,Negro,5,Manual,1.6,Compacto,148.000 km,8700,Nafta,Gol
Volkswagen,Fox,2018,1.6 Connect,Gris,5,Manual,1.6,Compacto,66.000 km,14500,Nafta,Fox
Volkswagen,Polo,2020,1.6 Msi Highline At,Plateado,5,Automática,1.6,Compacto,53.000 km,25999900,Nafta,Polo
Volkswagen,Polo,2024,1.6 Msi Track,Negro,5,Manual,1.6,Compacto,6.000 km,18500,Nafta,Polo
Volkswagen,Gol,2019,Trend 1.6 Trendline 101cv,,5,Manual,1.6,Compacto,98.000 km,16300000,Nafta/GNC,Gol
Volkswagen,Up,2015,1.0 Black Up! 75cv,Negro,4,Manual,1.0,Compacto,75.000 km,14300000,Nafta,Up
Volkswagen,Bora,2009,2.0 Trendline 115cv 2009 - 176.000 Km C/gnc,Gris,4,Manual,2.0,Sedán,176.000 km,10900000,Nafta/GNC,Bora
Volkswagen,Vento,2013,Variant 2.5 Confort 170cv,Plateado,4,Manual,2.5,Rural,215.000 km,10500,Nafta,Vento
Volkswagen,Amarok,2022,2.0 Cd Tdi 140cv Trendline,Azul,4,Manual,2.0,Pick-Up,91.000 km,26500,Diésel,Amarok
Volkswagen,Gol,2011,Trend 1.6 Serie 101cv,Gris,5,Manual,1.6,Compacto,115.000 km,9950,Nafta,Gol
Volkswagen,Tiguan,2019,Allspace 2.0 Tsi Comfortline Dsg,Azul,5,Automática,2.0,SUV,127.000 km,35500,Nafta,Tiguan
Volkswagen,Vento,2015,2.5 Luxury 170cv Tiptronic,,4,Automática,2.5,Sedán,166.000 km,14000,Nafta,Vento
Volkswagen,Golf,2017,2.0 Gti Tsi App Connect + Cuero,,5,Automática,2.0,Compacto,165.000 km,27800,Nafta,Golf
Volkswagen,Vento,2011,Tdi Advance,Gris,4,Manual,2.0,Sedán,166.000 km,12500,Diésel,Vento
Volkswagen,Suran,2015,1.6 Highline Msi 110cv,Negro,5,Manual,1.6,Monovolumen,87.500 km,13999,Nafta,Suran
Volkswagen,Suran,2009,1.9 Sdi Comfortline 90a,Verde,5,Manual,1.9,Monovolumen,269.500 km,7500,Diésel,Suran
Volkswagen,Amarok,2010,2.0 Cd Tdi 163cv 4x4 Highline 1h0,Negro,4,Manual,2.0,Pick-Up,180.000 km,17900,Diésel,Amarok
Volkswagen,Fox,2015,1.6 Highline Imotion,,5,Manual,1.6,Compacto,110.000 km,13200,Nafta,Fox
Volkswagen,Polo,2024,1.6 Msi Track,Gris,5,Manual,1.6,Compacto,15.000 km,19800,Nafta,Polo
Volkswagen,Suran,2017,1.6 Trendline,Negro,5,Manual,1.6,Monovolumen,270.000 km,11500000,Nafta,Suran
Volkswagen,Amarok,2023,3.0 V6 Cd Highline,Plateado,4,Automática,3.0,Pick-Up,19.600 km,43900,Diésel,Amarok
Volkswagen,Gol,2009,1.6 I Power 601,Gris,5,Manual,1.6,Compacto,150.000 km,8200000,Nafta,Gol
Volkswagen,Amarok,2021,V6 3.0 Highline 2021 Dc Tdi San Blas Auto,Gris,4,Automática,3.0,Pick-Up,120.303 km,36300,Diésel,Amarok
Volkswagen,Amarok,2021,V6 Highline 2021 3.0 Tdi At San Blas Auto,Gris,4,Automática,3.0,Pick-Up,120.300 km,36300,Diésel,Amarok
Volkswagen,Fox,2019,1.6 Connect,Rojo,5,Manual,1.6,Compacto,76.000 km,15000,Nafta/GNC,Fox
Volkswagen,Amarok,2024,2024 2.0 Cd Tdi 140cv Trendline,,4,Manual,2.0,Pick-Up,1.000 km,34100000,Diésel,Amarok
Volkswagen,Amarok,2024,2024 2025 Trendline Comfortline Highlin V6,,4,Manual,2.0,Pick-Up,10.000 km,35100000,Diésel,Amarok
Volkswagen,Nivus,2024,2024 1.0 Tsi 200 Comfortline Highline Trend,Plateado,5,Automática,1.0,SUV,1.111 km,30000000,Nafta,Nivus
Volkswagen,Nivus,2024,2024 1.0 Tsi 170 Mt Confortline Highline At,Negro,5,Manual,1.0,SUV,11.111 km,29100000,Nafta,Nivus
Volkswagen,Polo,2024,2024 1.6 Msi Track Highline Comfortline 1.0,Negro,5,Manual,1.6,Compacto,1.111 km,25100000,Nafta,Polo
Volkswagen,Amarok,2017,No disponible,Azul,4,Manual,2.0,Pick-Up,148.000 km,28000,Diésel,Amarok
Volkswagen,Saveiro,2017,2017 1.6 Gp Cs 101cv Safety,,2,Manual,1.6,Pick-Up,92.000 km,14500,Nafta,Saveiro
Volkswagen,Vento,2016,2016 2.5 Advance Plus 170cv,,4,Manual,2.5,Sedán,93.000 km,17500,Nafta,Vento
Volkswagen,Golf,2018,1.4 Comfortline Tsi Dsg,Plateado,5,Automática,1.4,Compacto,64.000 km,23500,Nafta,Golf
Volkswagen,Amarok,2016,2.0 Cd Tdi 180cv 4x2 Trendline,,4,Manual,2.0,Pick-Up,159.000 km,21500,Diésel,Amarok
Volkswagen,Virtus,2020,1.6 Msi Highline At,,4,Automática,1.6,Sedán,89.000 km,22500000,Nafta,Virtus
Volkswagen,Gol,2022,Trend 1.6 Trendline 101cv,Gris,5,Manual,1.6,Compacto,43.000 km,12500,Nafta,Gol
Volkswagen,Taos,2023,1.4 250 Tsi Comfortline,Negro,5,Automática,1.4,SUV,56.000 km,33800000,Nafta,Taos
Volkswagen,Golf,2017,2.0 Gti Tsi App Connect + Cuero,,5,Automática,2.0,Compacto,93.174 km,35000,Nafta,Golf
Volkswagen,Amarok,2017,3.0 V6 Extreme,Azul,4,Automática,3.0,Pick-Up,94.000 km,36000,Nafta,Amarok
Volkswagen,Suran,2017,Cross 1.6 Highline Msi 110cv,,5,Manual,1.6,Monovolumen,138.100 km,14500,Nafta,Suran
Volkswagen,Amarok,2023,3.0 V6 Cd Highline,Azul,4,Automática,3.0,Pick-Up,33.000 km,49000000,Diésel,Amarok
Volkswagen,Nivus,2021,1.0 Tsi Tiptronic Highline,Gris,5,Automática,1.0,SUV,47.000 km,24400,Nafta,Nivus
Volkswagen,Polo,2019,1.6 Comfortline Tiptronic,Gris,4,Automática,1.6,Sedán,89.000 km,15500,Nafta,Polo
Volkswagen,T-Cross,2021,1.6 Comfortline At,Azul,5,Automática,1.6,SUV,38.000 km,24500,Nafta,T-cross
Volkswagen,Suran,2017,1.6 Highline Msi 110cv,Gris,5,Manual,1.6,Monovolumen,93.000 km,18500000,Nafta,Suran
Volkswagen,Fox,2015,1.6 Comfortline Pack Saf,Verde,5,Manual,1.6,Compacto,125.000 km,12000,Nafta,Fox
Volkswagen,Sharan,2009,1.8 Turbo Trendline Tiptronic,Gris,5,Automática,1.8,Monovolumen,256.000 km,7500000,Nafta,Sharan
Volkswagen,Bora,2009,1.8 Highline T 180cv Cuero,Gris,4,Manual,1.8,Sedán,135.500 km,11000,Nafta,Bora
Volkswagen,Vento,2009,2.5 Luxury 170cv,Negro,4,Manual,2.5,Sedán,118.000 km,13600000,Nafta,Vento
Volkswagen,Taos,2022,1.4 250 Tsi Highline Pfaffen Autos J,Gris,5,Automática,1.4,SUV,90.000 km,31500,Nafta,Taos
Volkswagen,Amarok,2016,2.0 Cd Tdi 180cv 4x2 Trendline,Gris,4,Manual,2.0,Pick-Up,185.000 km,22700000,Diésel,Amarok
Volkswagen,Amarok,2023,3.0 V6 Cd Highline,Gris,4,Automática,3.0,Pick-Up,6.800 km,46500,Diésel,Amarok
Volkswagen,Amarok,2023,2.0 Cd Tdi 180cv Comfortline At,Plateado,4,Automática,2.0,Pick-Up,21.000 km,38000000,Diésel,Amarok
Volkswagen,Amarok,2021,3.0 V6 Extreme Black Style,Negro,4,Automática,3.0,Pick-Up,97.000 km,40000,Diésel,Amarok
Volkswagen,Amarok,2021,3.0 V6 Extreme,,4,Automática,3.0,Pick-Up,71.000 km,41000,Diésel,Amarok
Volkswagen,Nivus,2021,1.0 Tsi Tiptronic Highline #cf,Gris,5,Automática,1.0,SUV,91.000 km,27200000,Nafta,Nivus
Volkswagen,Bora,2013,2.0 Trendline 115cv Tiptronic,Dorado,4,Automática,2.0,Sedán,150.000 km,13500000,Nafta,Bora
Volkswagen,Gol,2019,Trend 1.6 Trendline 101cv,,5,Manual,1.6,Compacto,39.000 km,13700,Nafta,Gol
Volkswagen,Voyage,2013,1.6 Comfortline 101cv,Negro,4,Manual,1.6,Sedán,81.000 km,13500000,Nafta,Voyage
